Time,MaxLyapunov
0,0
9.99999999999998,0.290869519509441
20,0.285811992623341
30.0000000000002,-nan
40.0000000000003,-nan
50.0000000000004,-nan
60.0000000000006,-nan
70.0000000000003,-nan
79.9999999999997,-nan
89.9999999999992,-nan
99.9999999999986,-nan
109.999999999998,-nan
119.999999999997,-nan
129.999999999997,-nan
139.999999999996,-nan
149.999999999996,-nan
159.999999999995,-nan
169.999999999995,-nan
179.999999999994,-nan
189.999999999993,-nan
199.999999999993,-nan
209.999999999992,-nan
219.999999999992,-nan
229.999999999991,-nan
239.999999999991,-nan
249.99999999999,-nan
259.999999999991,-nan
269.999999999993,-nan
279.999999999995,-nan
289.999999999997,-nan
300,-nan
310.000000000002,-nan
320.000000000004,-nan
330.000000000007,-nan
340.000000000009,-nan
350.000000000011,-nan
360.000000000013,-nan
370.000000000016,-nan
380.000000000018,-nan
390.00000000002,-nan
400.000000000022,-nan
410.000000000025,-nan
420.000000000027,-nan
430.000000000029,-nan
440.000000000032,-nan
450.000000000034,-nan
460.000000000036,-nan
470.000000000038,-nan
480.000000000041,-nan
490.000000000043,-nan
500.000000000045,-nan
510.000000000047,-nan
520.00000000005,-nan
530.000000000052,-nan
540.000000000054,-nan
550.000000000057,-nan
560.000000000059,-nan
570.000000000061,-nan
580.000000000063,-nan
590.000000000066,-nan
600.000000000068,-nan
610.00000000007,-nan
620.000000000072,-nan
630.000000000075,-nan
640.000000000077,-nan
650.000000000079,-nan
660.000000000082,-nan
670.000000000084,-nan
680.000000000086,-nan
690.000000000088,-nan
700.000000000091,-nan
710.000000000093,-nan
720.000000000095,-nan
730.000000000097,-nan
740.0000000001,-nan
750.000000000102,-nan
760.000000000104,-nan
770.000000000107,-nan
780.000000000109,-nan
790.000000000111,-nan
800.000000000113,-nan
810.000000000116,-nan
820.000000000118,-nan
830.00000000012,-nan
840.000000000122,-nan
850.000000000125,-nan
860.000000000127,-nan
870.000000000129,-nan
880.000000000132,-nan
890.000000000134,-nan
900.000000000136,-nan
910.000000000138,-nan
920.000000000141,-nan
930.000000000143,-nan
940.000000000145,-nan
950.000000000147,-nan
960.00000000015,-nan
970.000000000152,-nan
980.000000000154,-nan
990.000000000157,-nan
1000.00000000016,-nan
1010.00000000016,-nan
1020.00000000016,-nan
1030.00000000016,-nan
1040.00000000015,-nan
1050.00000000014,-nan
1060.00000000013,-nan
1070.00000000012,-nan
1080.00000000011,-nan
1090.0000000001,-nan
1100.0000000001,-nan
1110.00000000009,-nan
1120.00000000008,-nan
1130.00000000007,-nan
1140.00000000006,-nan
1150.00000000005,-nan
1160.00000000004,-nan
1170.00000000003,-nan
1180.00000000002,-nan
1190.00000000001,-nan
1200,-nan
1209.99999999999,-nan
1219.99999999999,-nan
1229.99999999998,-nan
1239.99999999997,-nan
1249.99999999996,-nan
1259.99999999995,-nan
1269.99999999994,-nan
1279.99999999993,-nan
1289.99999999992,-nan
1299.99999999991,-nan
1309.9999999999,-nan
1319.99999999989,-nan
1329.99999999989,-nan
1339.99999999988,-nan
1349.99999999987,-nan
1359.99999999986,-nan
1369.99999999985,-nan
1379.99999999984,-nan
1389.99999999983,-nan
1399.99999999982,-nan
1409.99999999981,-nan
1419.9999999998,-nan
1429.99999999979,-nan
1439.99999999979,-nan
1449.99999999978,-nan
1459.99999999977,-nan
1469.99999999976,-nan
1479.99999999975,-nan
1489.99999999974,-nan
1499.99999999973,-nan
1509.99999999972,-nan
1519.99999999971,-nan
1529.9999999997,-nan
1539.99999999969,-nan
1549.99999999969,-nan
1559.99999999968,-nan
1569.99999999967,-nan
1579.99999999966,-nan
1589.99999999965,-nan
1599.99999999964,-nan
1609.99999999963,-nan
1619.99999999962,-nan
1629.99999999961,-nan
1639.9999999996,-nan
1649.99999999959,-nan
1659.99999999959,-nan
1669.99999999958,-nan
1679.99999999957,-nan
1689.99999999956,-nan
1699.99999999955,-nan
1709.99999999954,-nan
1719.99999999953,-nan
1729.99999999952,-nan
1739.99999999951,-nan
1749.9999999995,-nan
1759.99999999949,-nan
1769.99999999949,-nan
1779.99999999948,-nan
1789.99999999947,-nan
1799.99999999946,-nan
1809.99999999945,-nan
1819.99999999944,-nan
1829.99999999943,-nan
1839.99999999942,-nan
1849.99999999941,-nan
1859.9999999994,-nan
1869.99999999939,-nan
1879.99999999939,-nan
1889.99999999938,-nan
1899.99999999937,-nan
1909.99999999936,-nan
1919.99999999935,-nan
1929.99999999934,-nan
1939.99999999933,-nan
1949.99999999932,-nan
1959.99999999931,-nan
1969.9999999993,-nan
1979.99999999929,-nan
1989.99999999929,-nan
1999.99999999928,-nan
2009.99999999927,-nan
2019.99999999926,-nan
2029.99999999925,-nan
2039.99999999924,-nan
2049.99999999923,-nan
2059.99999999922,-nan
2069.99999999921,-nan
2079.9999999992,-nan
2089.99999999919,-nan
2099.99999999919,-nan
2109.99999999918,-nan
2119.99999999917,-nan
2129.99999999916,-nan
2139.99999999915,-nan
2149.99999999914,-nan
2159.99999999913,-nan
2169.99999999912,-nan
2179.99999999911,-nan
2189.9999999991,-nan
2199.99999999909,-nan
2209.99999999909,-nan
2219.99999999908,-nan
2229.99999999907,-nan
2239.99999999906,-nan
2249.99999999905,-nan
2259.99999999904,-nan
2269.99999999903,-nan
2279.99999999902,-nan
2289.99999999901,-nan
2299.999999999,-nan
2309.99999999899,-nan
2319.99999999899,-nan
2329.99999999898,-nan
2339.99999999897,-nan
2349.99999999896,-nan
2359.99999999895,-nan
2369.99999999894,-nan
2379.99999999893,-nan
2389.99999999892,-nan
2399.99999999891,-nan
2409.9999999989,-nan
2419.99999999889,-nan
2429.99999999889,-nan
2439.99999999888,-nan
2449.99999999887,-nan
2459.99999999886,-nan
2469.99999999885,-nan
2479.99999999884,-nan
2489.99999999883,-nan
2499.99999999882,-nan
2509.99999999881,-nan
2519.9999999988,-nan
2529.99999999879,-nan
2539.99999999879,-nan
2549.99999999878,-nan
2559.99999999877,-nan
2569.99999999876,-nan
2579.99999999875,-nan
2589.99999999874,-nan
